1601, 53
9.3691442848219878e-06, 299.99999918887335, 101331.95415915866, 8.8837599822225236e-12, 2.8060328675960796e-33, 3.3932371285233752e-18, 0.22416927323032027, 2.1106953960584487e-21, 1.2830902331306477e-12, 8.4707809692074259e-16, 1.6882795891469812e-15, -2.120630359926564e-48, -9.7412518723119721e-50, 4.194006431212927e-35, 4.0769835023416589e-38, 6.3908021345270337e-18, 0.037931084190191582, 1.4901717286594126e-13, 4.3275575819627409e-14, 2.1243792420111081e-33, 2.4422125315012049e-15, 6.0928424283983564e-36, 2.3149995901505429e-26, 2.1404923816473153e-16, 8.8236024916985177e-49, 9.4954491362570663e-18, 7.2156851287696398e-39, 3.746014560693578e-16, 2.3615398835057872e-30, 4.8493479113779499e-16, 3.348662115478406e-35, 1.8856375511504066e-17, 3.6289687080687477e-21, 1.9876258695397002e-20, 4.3581223568208043e-33, 4.1019966363761083e-20, 2.360953722277189e-20, 9.192367171427738e-42, 1.87878762591468e-18, 5.3372816595183654e-18, 2.96445755137872e-19, 2.374868256586548e-21, 2.9418820684487847e-46, 3.7398072881761177e-17, 4.8274182937355532e-27, -2.5628291913192694e-50, 7.3265657142820079e-21, 1.5223984129889087e-22, 3.5566480583275741e-19, 2.3268310244566847e-20, 0.73789964256912288, 0.0, 2.7879438680863535e-21, 1.1468082850791653e-18, 9.8050431089027808e-32, 8.4331408809485406e-18
2.8107432854465962e-05, 299.99999767971951, 101331.95415843025, 2.7017534493915708e-11, 2.7169762048475269e-32, 1.0508667083026781e-17, 0.22416927321316096, 6.5393969545106515e-21, 4.0189321364210468e-12, 2.6687837090957915e-15, 5.3207354420556104e-15, -7.1798302675744004e-48, 4.970433018985496e-50, 3.789764091388816e-34, 3.9476335350656716e-37, 2.006248651423992e-17, 0.037931084186445176, 4.6953797566529018e-13, 1.3830645482975852e-13, 1.9358771822343218e-32, 7.8106155551413204e-15, 5.7672403947455433e-35, 7.798806555132482e-26, 6.8530138696381091e-16, 8.6470495919492537e-48, 3.0250368421944088e-17, 6.832786962785578e-38, 1.1959548641047965e-15, 8.0736920820298551e-30, 1.5558807311924349e-15, 3.017180625134035e-34, 6.0870762500686496e-17, 1.1714769480298715e-20, 6.1779677790850168e-20, 1.5412676612261388e-32, 1.2693114657728996e-19, 7.4111691145773532e-20, 8.9864765051871889e-41, 5.9223285958471982e-18, 1.6963755236177573e-17, 9.478055497370731e-19, 7.4846213569863776e-21, 2.8480672212585131e-45, 1.196713174662663e-16, 1.5471071886566579e-26, -4.9640175174973111e-49, 2.3421279333577339e-20, 4.8667438303452575e-22, 1.1371660602569606e-18, 7.4362769269671082e-20, 0.73789964256873009, 0.0, 9.1023920933178751e-21, 3.7455157509349899e-18, 7.1954238744000055e-31, 2.7240070289932966e-17
4.6845721424109907e-05, 299.99999617896339, 101331.95412279454, 4.5887110338215446e-11, 7.8053596721833483e-32, 1.8296483567563776e-17, 0.22416927319546512, 1.1391258255017466e-20, 7.1068676844837758e-12, 4.7569542393404643e-15, 9.4879803508686383e-15, 1.6118524243414081e-49, 1.5638557677135609e-49, 1.1945974806772696e-33, 1.2190132004720186e-36, 3.5586336302861449e-17, 0.037931084182551256, 8.3704096431310577e-13, 2.5133783537423416e-13, 6.0537018977507335e-32, 1.4207182963036798e-14, 1.8177276110416695e-34, 1.5430821998699454e-25, 1.2483381064994499e-15, 2.7229553034445417e-47, 5.4736685634513954e-17, 2.1472861544647297e-37, 2.1702898020214159e-15, 1.6386317101483645e-29, 2.8423140478153253e-15, 9.3798504727408698e-34, 1.1211778725954323e-16, 2.1577420397374815e-20, 1.0810720767499808e-19, 3.2035518197686218e-32, 2.2076321924091849e-19, 1.3144409180443585e-19, 2.5872998422845954e-40, 1.0563918877003052e-17, 3.0598564837332204e-17, 1.723214679897923e-18, 1.3346823591105163e-20, 8.987450471371842e-45, 2.1779286877890311e-16, 2.8231030048949502e-26, 2.1888698518470047e-49, 4.257700033656934e-20, 8.8471407027481909e-22, 2.0679089003581249e-18, 1.3513224555213787e-19, 0.737899642567866, 0.0, 1.7021750373019956e-20, 7.0074412694831407e-18, 2.1658015858384821e-30, 5.0215048864823669e-17
6.5584009993753886e-05, 299.99999468728504, 101331.95406424229, 6.5498534830728714e-11, 1.6415066599999663e-31, 2.6785472641581703e-17, 0.22416927317724888, 1.6683393018004009e-20, 1.0572938501998037e-11, 7.134929215143625e-15, 1.4237251914633702e-14, -3.6747885508651337e-48, 3.5114771170697029e-49, 2.6934431800009871e-33, 2.6639895635190048e-36, 5.3109680336930169e-17, 0.03793108417851028, 1.255652543670871e-12, 3.8454052016551559e-13, 1.3510593064625574e-31, 2.1757551327564771e-14, 4.0737520511198518e-34, 2.6239021150136681e-25, 1.914601152594402e-15, 6.0729216985974638e-47, 8.3377049394087291e-17, 4.7962583944858261e-37, 3.3156876238510151e-15, 2.8786989759640765e-29, 4.372150370207045e-15, 2.0830277842572256e-33, 1.7392304164249199e-16, 3.3472035776267565e-20, 1.591056182593233e-19, 5.6690645973208195e-32, 3.2287339302450475e-19, 1.9614669686903311e-19, 5.4458580003082258e-40, 1.5857309043663922e-17, 4.6458401778980392e-17, 2.6374759232275743e-18, 2.0028078849838455e-20, 2.0118410721069343e-44, 3.33616036484345e-16, 4.3400432393893352e-26, 4.9028987451140651e-49, 6.5164665318738181e-20, 1.3540666518652487e-21, 3.1665200116207473e-18, 2.0674305683548361e-19, 0.73789964256647567, 0.0, 2.6818152425312753e-20, 1.1045565755520688e-17, 4.7713912702609059e-30, 7.7962414551319877e-17
8.4322298563397838e-05, 299.99999320537756, 101331.95398357314, 8.5857157175109413e-11, 2.942487873740077e-31, 3.6003865702042103e-17, 0.22416927315853058, 2.2432805823349731e-20, 1.4444035265809218e-11, 9.8271468574536297e-15, 1.9618047633299937e-14, -2.1710679843003079e-46, 6.6831473579487474e-49, 5.1335894710029328e-33, 4.9087416137139512e-36, 7.2785698448395186e-17, 0.037931084174323233, 1.7296943941252023e-12, 5.4025731985240318e-13, 2.5474428858604913e-31, 3.0597500020254337e-14, 7.7057830702654929e-34, 4.143524876089605e-25, 2.6964822481885182e-15, 1.1420554176599774e-46, 1.1662467745765287e-16, 9.0410316742854086e-37, 4.6516216033374127e-15, 4.7184387552263036e-29, 6.1757494589679715e-15, 3.9093714478812914e-33, 2.4774519387349185e-16, 4.7679340899346792e-20, 2.1502437733824606e-19, 9.1802811142377682e-32, 4.3361738551004857e-19, 2.6878005189629847e-19, 9.766044680575172e-40, 2.1859041886332572e-17, 6.4774517971940095e-17, 3.7065015770715135e-18, 2.7598211281679699e-20, 3.7986853191291603e-44, 4.6911654268262036e-16, 6.1304153414001216e-26, 9.2014495092328397e-49, 9.1584805436663371e-20, 1.9030548266101231e-21, 4.4532597481290808e-18, 2.904538840228359e-19, 0.73789964256450047, 0.0, 3.8797400670800209e-20, 1.5986927606868057e-17, 8.9397565754134935e-30, 1.111479511491583e-16
0.00010306058713304184, 299.99999173394895, 101331.95387958732, 1.0696761024194189e-10, 4.784064766412916e-31, 4.5979188009476782e-17, 0.22416927313933047, 2.8656234109079049e-20, 1.8747838650512249e-11, 1.285911562309845e-14, 2.5682070380031924e-14, -7.6984383816221102e-46, 1.1445433781153687e-48, 8.8383492878784127e-33, 8.1644601561151553e-36, 9.4773188592866959e-17, 0.037931084169991476, 2.2636785280458671e-12, 7.2100787176857699e-13, 4.3380731172874727e-31, 4.087325513122859e-14, 1.3159515152920595e-33, 6.2459467772606095e-25, 3.6073543424962602e-15, 1.9383596390950181e-46, 1.549639251932968e-16, 1.5385629718437242e-36, 6.1989917524230358e-15, 7.403653633978105e-29, 8.2860094181781139e-15, 6.6275461675030759e-33, 3.3518312176196204e-16, 6.4507044824194492e-20, 2.7611482334534221e-19, 1.3990960770033793e-31, 5.5334805333917007e-19, 3.4992426323390596e-19, 1.5881912523354488e-39, 2.8628440049329395e-17, 8.5792887241174929e-17, 4.9473312426884531e-18, 3.6130195670485736e-20, 6.4738000782987319e-44, 6.2639071282040402e-16, 8.2301224223655539e-26, 1.5761503783394855e-48, 1.2226839663822499e-19, 2.5406339103373192e-21, 5.9501005329596811e-18, 3.8761835311695828e-19, 0.7378996425618789, 0.0, 5.330161621346383e-20, 2.1973739336321424e-17, 1.516440564923487e-29, 1.5050227081426424e-16
0.00012179887570268577, 299.9999902737228, 101331.95375185934, 1.2883379270699864e-10, 7.2814764384490259e-31, 5.6738100157314477e-17, 0.22416927311966989, 3.5370002852112012e-20, 2.3512749464899901e-11, 1.6257375056436451e-14, 3.2483152167857305e-14, -5.952104496947502e-46, 1.8267548038204323e-48, 1.4208361571186499e-32, 1.2678154674804084e-35, 1.1923627551928603e-16, 0.037931084165516854, 2.8623004545018609e-12, 9.2949249557983937e-13, 6.8976410328540531e-31, 5.2741738386069398e-14, 2.0979418301191317e-33, 9.1025991856674592e-25, 4.6615979767200452e-15, 3.0708642790044915e-46, 1.9891065798844869e-16, 2.4442108992858114e-36, 7.9801514754906224e-15, 1.1250014887306352e-28, 1.0738449640957846e-14, 1.0492016291690638e-32, 4.3798264460274783e-16, 8.4291135958901923e-20, 3.4262925746712991e-19, 2.0375450724030532e-31, 6.8241392869877302e-19, 4.4017773658476044e-19, 2.4176242903713462e-39, 3.6227576146697405e-17, 1.0977426435862717e-16, 6.378141555499506e-18, 4.5700058206616308e-20, 1.0297955219259992e-43, 8.0765224580249894e-16, 1.0678728677045775e-25, 2.5219378401393363e-48, 1.5767754608389863e-19, 3.2764060991524301e-21, 7.6808017246002692e-18, 4.9968709947731094e-19, 0.73789964255854801, 0.0, 7.0711896344343718e-20, 2.9164508833476205e-17, 2.4044535635956929e-29, 1.9682402144082523e-16
0.00014053716427232977, 299.99998882543821, 101331.95360041382, 1.5145885191622749e-10, 1.0566239366401187e-30, 6.8306234335825569e-17, 0.22416927309957357, 4.2589888505747206e-20, 2.8767808598424424e-11, 2.0049446166620603e-14, 4.0077156608163472e-14, 1.3566864231389872e-48, 2.7883722917433057e-48, 2.1734964722082821e-32, 1.8736465799004942e-35, 1.4634406405786094e-16, 0.037931084160901907, 3.5304304893985445e-12, 1.1685950134805514e-12, 1.0436697947256588e-30, 6.6370756596345095e-14, 3.1824119600903263e-33, 1.2917235560970713e-24, 5.8746223109446313e-15, 4.6289630995043156e-46, 2.4901241774107435e-16, 3.6946668199960582e-36, 1.001892551641027e-14, 1.666052290640243e-28, 1.3571281214249328e-14, 1.5807502357181247e-32, 5.5804276836024166e-16, 1.0739708396737317e-19, 4.148199647557726e-19, 2.8634648517176341e-31, 8.2115767851903118e-19, 5.4015569129572441e-19, 3.508590825877423e-39, 4.4721226505558538e-17, 1.3699413830299195e-16, 8.0182474369498424e-18, 5.6386748304446208e-20, 1.5585022087134246e-43, 1.0152275280363526e-15, 1.351970640858264e-25, 3.8570335349694857e-48, 1.98306002097252e-19, 4.1206310657789353e-21, 9.670980564467867e-18, 6.282092755960049e-19, 0.7378996425544404, 0.0, 9.1450954236495549e-20, 3.7735154665227709e-17, 3.6300991473902847e-29, 2.5098287889141003e-16
0.00015927545284197373, 299.99998738984647, 101331.95342530486, 1.7484516780306908e-10, 1.4787679258773306e-30, 8.0708026916166725e-17, 0.22416927307906728, 5.0330989789915828e-20, 3.4542607045187659e-11, 2.4263771189100948e-14, 4.8521859729423648e-14, -7.884898353178726e-48, 4.0851106311814114e-48, 3.2015013581758786e-32, 2.6669583956182206e-35, 1.7627023802495726e-16, 0.037931084156149611, 4.2731031848056226e-12, 1.4413844168319055e-12, 1.5206769891875728e-30, 8.1939124488604045e-14, 4.6483161832970945e-33, 1.7931127857093081e-24, 7.2628801155284849e-15, 6.7187730913186808e-46, 3.0584836530063196e-16, 5.377707311913547e-36, 1.2340618283369406e-14, 2.4145906145069324e-28, 1.6825462863954189e-14, 2.293576839749782e-32, 6.9742132328640682e-16, 1.3422092474662426e-19, 4.9293817106959884e-19, 3.9100034528366122e-31, 9.699144990752472e-19, 6.5048845279030545e-19, 4.9106949983220303e-39, 5.417680891313288e-17, 1.6774257223123333e-16, 9.8880941597972752e-18, 6.8271981100041022e-20, 2.270938756989414e-43, 1.2515494290281534e-15, 1.6800682103395755e-25, 5.6347814600259172e-48, 2.4467946711730478e-19, 5.0842324624436241e-21, 1.1948178412040849e-17, 7.7483343902039791e-19, 0.73789964254948659, 0.0, 1.1598570587825547e-19, 4.7880100795166506e-17, 5.2793384417929345e-29, 3.1392226763641349e-16
0.00017801374141161771, 299.99998596770951, 101331.9532265439, 1.9899433813582679e-10, 2.0114439104696929e-30, 9.3966548596873723e-17, 0.22416927305817935, 5.8607603651251099e-20, 4.0867186027109094e-11, 2.8929642359952029e-14, 5.7876808357433087e-14, -4.2548648102766253e-46, 5.7977327341139568e-48, 4.5767170818048821e-32, 3.6855233041411034e-35, 2.0919260433939053e-16, 0.037931084151263741, 5.0955048105326961e-12, 1.7511152340856412e-12, 2.1505855548899556e-30, 9.9636712164754235e-14, 6.5895105429642784e-33, 2.4428600578899153e-24, 8.8438758814172687e-15, 9.4652538875092444e-46, 3.7002897581713901e-16, 7.597134133859011e-36, 1.4972011416557552e-14, 3.4348365581953732e-28, 2.0544740137344936e-14, 3.230285482775513e-32, 8.5833985125550249e-16, 1.6519020100970385e-19, 5.772329404152218e-19, 5.2136541453688916e-31, 1.1290104554663581e-18, 7.7181952039866951e-19, 6.6799584657368715e-39, 6.4664304266757426e-17, 2.0232392024045514e-16, 1.2009239369429674e-17, 8.1440049612312461e-20, 3.2113819841835004e-43, 1.5191495078793456e-15, 2.0573678297510249e-25, 7.974959976185108e-48, 2.9735568847533808e-19, 6.1787998071419132e-21, 1.4541921214906679e-17, 9.4130774252444227e-19, 0.73789964254361418, 0.0, 1.4482976270521107e-19, 5.9813333334363421e-17, 7.4538432882969391e-29, 3.8666174319707668e-16
